loan_id,customer_id,book_id,loan_date,due_date,return_date
8231,1113,3,2021-03-30,2021-04-20,2021-04-15
2308,1828,1,2023-05-21,2023-05-13,2023-06-06
9097,110,14,2023-08-26,2023-09-09,2023-09-05
418,450,6,2024-09-13,2024-09-27,2024-09-30
4426,310,1,2024-12-10,2024-12-24,2024-12-23
6883,454,17,2023-04-18,2023-05-02,2023-05-23
2959,2574,3,2022-06-06,2022-06-20,2022-06-18
3216,1675,2,2024-07-09,2024-07-23,2024-07-10
1501,2791,1,2022-10-23,2022-11-06,2022-11-09
5122,2361,2,2024-10-11,2024-10-25,2024-10-21
4248,1722,39,2023-04-12,2023-04-26,
113,1818,2,2024-03-17,2024-03-31,2024-04-08
2853,69,6,2020-07-02,2020-07-16,2020-07-17
8255,2247,69,2022-08-30,2022-09-13,2022-09-06
2509,2588,1,2024-09-18,2024-10-02,2024-09-23
249,1254,3,2024-01-05,2024-01-26,2024-01-18
6605,2558,2,2021-02-12,2021-02-26,2021-03-05
8408,862,1,2024-02-24,2024-03-09,2024-03-02
3795,498,1,2023-08-23,2023-09-06,
4232,1739,3,2024-01-21,2024-02-04,2024-02-04
1761,862,1,2024-01-19,2024-02-09,
2907,1149,26,2024-09-13,2024-09-27,2024-09-19
757,2707,1,2024-02-12,2024-03-04,2024-03-09
857,2140,16,2024-02-05,2024-02-19,2024-02-17
95,446,29,2024-08-01,2024-08-15,2024-08-06
1534,516,1,2024-11-24,2024-12-08,2024-12-08
7846,855,1,2024-05-28,2024-06-11,2024-06-08
4262,2783,1,2024-07-29,2024-08-12,2024-07-31
1789,2496,1,2024-06-25,2024-07-09,2024-07-02
9292,2036,24,2020-05-26,2020-06-09,2020-06-06
7824,19,1,2023-04-23,2023-05-07,2023-05-10
5199,2377,18,2024-12-17,2024-12-31,
1376,1095,1,2021-10-02,2021-10-16,2021-10-08
1972,259,5,2024-05-18,2024-06-01,2024-06-06
6123,2084,1,2021-07-02,2021-07-16,2021-07-20
3770,756,2,2024-11-21,2024-12-05,2024-12-09
2266,200,1,2024-05-22,2024-06-05,2024-05-26
5414,2469,9,2022-07-08,2022-07-22,2022-08-08
7189,2518,2,2024-12-11,2024-12-25,
855,2331,1,2023-03-09,2023-03-23,2023-03-11
707,653,1,2024-11-01,2024-11-15,2024-11-15
2200,1744,2,2020-07-30,2020-08-13,2020-08-13
609,1569,1,2024-06-03,2024-06-24,
5268,2054,1,2021-07-17,2021-07-31,2021-08-07
1423,2639,1,2024-04-07,2024-04-21,2024-04-09
1179,2278,5,2024-12-04,2024-12-18,2024-12-11
9032,1250,11,2023-07-18,2023-08-01,2023-08-01
8899,682,4,2024-09-17,2024-10-01,2024-09-29
9578,2358,11,2021-05-14,2021-05-28,2021-06-01
1963,871,1,2024-08-19,2024-09-02,2024-08-25
2474,1707,2,2024-10-27,2024-11-10,
6259,1984,1,2024-06-09,2024-06-23,2024-06-13
6028,1517,60,2022-08-08,2022-08-22,2022-08-11
8668,2656,3,2023-07-07,2023-07-21,2023-07-14
4827,1455,1,2023-11-18,2023-12-02,2023-11-20
3946,832,1,2024-07-19,2024-08-02,2024-07-26
2800,638,59,2023-07-05,2023-07-19,2023-07-14
1062,821,1,2023-04-17,2023-05-01,2023-06-11
6130,2503,25,2024-03-06,2024-03-20,2024-03-11
7482,1711,3,2023-07-21,2023-08-04,2023-08-01
9332,171,2,2024-03-18,2024-04-01,
7654,369,1,2021-11-11,2021-11-25,2021-11-18
724,1056,2,2024-07-27,2024-08-17,2024-08-15
5702,251,3,2023-06-15,2023-06-29,2023-06-16
7895,534,3,2024-05-21,2024-06-04,2024-05-30
6734,516,2,2024-09-07,2024-09-21,2024-09-11
8143,588,7,2023-09-29,2023-10-20,2023-10-26
6053,86,1,2024-02-14,2024-02-28,2024-02-28
4805,1675,1,2024-05-08,2024-05-22,2024-05-10
5043,2123,1,2023-06-20,2023-07-04,2023-06-21
4792,1299,5,2022-10-31,2022-11-14,2022-11-08
7589,935,1,2024-08-28,2024-09-11,2024-09-04
7551,1910,8,2024-08-29,2024-09-19,2024-09-22
5836,645,1,2023-09-20,2023-10-04,2023-09-21
8660,757,2,2023-06-10,2023-06-24,2023-06-11
3620,2176,1,2024-10-06,2024-10-20,2024-10-10
3914,105,88,2024-07-09,2024-07-23,2024-07-21
2786,1147,1,2024-04-08,2024-04-29,2024-04-30
5665,1560,6,2023-06-15,2023-06-29,2023-06-27
1210,1377,1,2024-03-26,2024-04-09,2024-03-30
1091,565,1,2023-08-02,2023-08-16,2023-08-09
8905,2274,1,2020-11-14,2020-11-28,
8174,2147,1,2023-05-01,2023-05-15,2023-05-11
4316,960,3,2022-04-24,2022-05-08,2022-05-07
2535,2397,1,2024-06-27,2024-07-11,2024-07-13
5448,1846,3,2020-04-06,2020-04-20,2020-04-21
8295,641,7,2024-06-20,2024-07-04,2024-06-27
4027,2115,1,2024-06-26,2024-07-10,2024-06-29
5943,2463,1,2023-09-06,2023-09-20,2023-09-19
531,1005,2,2024-03-16,2024-03-30,2024-04-05
7934,2144,1,2023-04-12,2023-04-26,2023-04-24
824,2064,1,2024-02-17,2024-03-02,2024-03-05
7137,2039,109,2024-09-30,2024-10-14,2024-11-12
6030,499,1,2023-02-01,2023-02-15,2023-02-15
7864,2654,1,2024-10-10,2024-10-24,2024-10-23
9445,2423,1,2024-12-01,2024-12-15,2024-12-21
3880,2449,1,2024-09-11,2024-10-02,2024-09-25
8014,179,1,2023-07-26,2023-08-16,2023-08-28
6609,2657,61,2023-04-09,2023-04-23,2023-04-23
1903,2242,1,2024-08-09,2024-08-23,2024-08-12
1718,1914,4,2022-11-02,2022-11-16,2022-11-10
4518,587,6,2020-05-26,2020-06-16,2020-06-12
363,2783,11,2024-09-23,2024-10-07,2024-10-04
6594,1031,1,2024-05-28,2024-06-11,2024-06-09
4782,2304,1,2022-06-03,2022-06-17,2022-06-04
4889,1143,146,2024-10-05,2024-10-19,
4983,1623,1,2023-02-01,2023-02-22,2023-02-08
461,878,1,2024-10-06,2024-10-20,2024-10-14
2838,1485,2,2021-12-14,2021-12-28,2021-12-22
6360,1828,2,2023-05-05,2023-05-19,2023-05-25
8071,2319,86,2024-09-12,2024-10-03,
2879,2758,1,2021-02-27,2021-03-13,2021-03-05
963,1533,12,2022-09-11,2022-10-02,2022-09-21
7016,2119,1,2024-12-02,2024-12-16,2025-01-06
2196,1887,2,2024-09-30,2024-10-14,2024-10-04
9345,2365,1,2024-08-18,2024-09-01,2024-09-04
4574,2493,3,2022-10-25,2022-11-08,2022-10-26
3097,2639,8,2022-10-05,2022-10-19,2022-10-12
4486,169,1,2023-02-09,2023-02-23,2023-02-28
6841,2274,1,2021-10-04,2021-10-18,2021-10-09
4990,260,5,2024-01-28,2024-02-11,2024-02-03
4991,188,1,2022-08-23,2022-09-13,2022-09-14
1679,2122,1,2024-08-24,2024-09-14,2024-09-06
6566,2480,1,2023-05-25,2023-06-08,2023-06-01
2050,1976,2,2024-12-05,2024-12-19,2024-12-07
5047,1240,2,2023-02-21,2023-03-07,2023-03-12
3630,2366,1,2023-12-04,2023-12-25,2023-12-17
3984,226,2,2024-11-05,2024-11-19,2024-11-14
3564,2198,3,2021-01-08,2021-01-22,2021-01-17
6316,1214,5,2023-11-30,2023-12-14,2023-12-13
2286,1341,11,2021-10-09,2021-10-30,
3450,2081,40,2024-06-28,2024-07-12,2024-07-17
7714,289,3,2023-06-10,2023-06-24,2023-06-23
1916,1033,1,2022-11-14,2022-11-28,2022-11-18
3305,728,1,2023-08-07,2023-08-21,2023-08-14
2484,1142,1,2022-09-26,2022-10-10,2022-09-28
1139,683,1,2022-04-07,2022-04-21,2022-04-26
5849,1087,1,2024-12-25,2025-01-15,
5959,272,2,2023-05-14,2023-05-28,2023-05-20
5168,2762,44,2023-08-19,2023-09-02,2023-08-24
6235,2363,1,2023-01-24,2023-02-07,2023-01-29
7881,1716,5,2024-11-20,2024-12-04,2024-11-30
8402,1010,4,2023-02-08,2023-03-01,2023-03-03
5601,2037,2,2022-07-15,2022-07-29,
8528,2612,3,2024-05-01,2024-05-15,2024-05-09
3025,960,1,2024-06-28,2024-07-12,2024-06-30
528,1431,7,2023-07-13,2023-08-03,2023-07-31
7376,637,19,2024-09-29,2024-10-13,2024-10-17
7912,254,1,2024-01-05,2024-01-26,2024-01-26
548,1181,35,2022-09-29,2022-10-13,2022-09-30
3755,962,1,2021-10-07,2021-10-21,2021-10-23
1047,2688,4,2024-06-15,2024-06-29,2024-06-30
9511,2375,1,2024-01-20,2024-02-03,
1498,1661,1,2024-07-19,2024-08-02,
1082,1139,3,2024-09-20,2024-10-04,2024-09-29
2636,2572,1,2023-01-22,2023-02-05,2023-01-25
5341,2493,49,2024-05-27,2024-06-10,2024-06-01
7491,543,2,2023-07-26,2023-08-09,2023-07-27
7992,1090,1,2024-10-08,2024-10-22,2024-10-13
1875,352,15,2024-05-01,2024-05-15,2024-05-15
1116,1543,119,2024-11-23,2024-12-14,2024-12-17
1584,1245,2,2022-09-19,2022-10-03,
2235,2608,1,2023-08-14,2023-08-28,2023-08-27
1269,491,1,2024-09-14,2024-09-28,
9414,1569,1,2021-09-24,2021-10-08,2021-09-28
673,1982,13,2021-07-02,2021-07-16,2021-07-03
5130,759,9,2024-12-06,2024-12-20,2024-12-18
3096,1067,28,2024-08-25,2024-09-08,2024-09-07
6981,1243,1,2024-05-15,2024-05-29,2024-05-28
6940,1423,1,2023-11-28,2023-12-12,2023-12-15
2858,1022,5,2023-10-14,2023-10-28,2023-10-17
6532,107,48,2023-01-13,2023-01-27,
2424,2349,1,2023-12-31,2024-01-21,2024-01-22
3660,2472,4,2024-12-09,2024-12-23,2024-12-21
2768,1676,12,2023-11-06,2023-11-20,2023-11-26
4446,2383,2,2020-01-20,2020-02-03,2020-03-17
1241,1435,3,2022-06-22,2022-07-06,2022-06-26
7306,2796,1,2022-03-24,2022-04-14,2022-04-09
2385,2199,24,2021-07-29,2021-08-12,2021-08-11
9500,1095,1,2023-11-03,2023-11-17,2023-11-10
9008,2023,2,2021-08-27,2021-09-10,2021-10-16
7127,1550,1,2024-11-15,2024-11-29,2024-11-29
3560,2039,1,2024-10-12,2024-10-26,2024-10-22
1371,143,1,2024-10-18,2024-11-01,2024-10-20
440,812,7,2020-05-18,2020-06-01,2020-05-30
3112,1594,2,2024-11-12,2024-11-26,2024-11-17
5170,1704,1,2023-12-27,2024-01-10,2023-12-30
8909,289,11,2024-01-31,2024-02-14,2024-02-08
5500,410,9,2024-06-12,2024-06-26,2024-06-26
1103,621,2,2024-06-22,2024-07-13,2024-06-28
8502,2598,6,2023-06-02,2023-06-16,2023-06-19
5011,2379,66,2024-08-14,2024-08-28,2024-08-16
5109,2305,5,2024-12-06,2024-12-20,2024-12-11
9223,1178,18,2024-08-07,2024-08-28,2024-08-09
8680,2761,1,2024-03-25,2024-04-08,2024-04-05
2894,1015,1,2021-05-15,2021-06-05,2021-06-05
2765,2197,2,2023-09-26,2023-10-10,2023-10-05
214,69,115,2024-12-01,2024-12-15,2024-12-21
8235,2545,3,2024-05-27,2024-06-10,2024-06-17
5566,1759,1,2023-05-12,2023-05-26,2023-05-17
4099,2379,40,2024-12-09,2024-12-23,2024-12-26
3639,2295,1,2024-08-05,2024-08-19,2024-08-14
2189,384,3,2024-12-01,2024-12-15,
8064,1056,3,2023-04-16,2023-04-30,2023-04-28
7171,1942,1,2024-12-16,2024-12-30,
2837,66,2,2022-02-16,2022-03-02,2022-02-22
6668,2386,1,2023-06-05,2023-06-19,2023-06-23
1645,999,15,2024-11-17,2024-12-08,2024-12-12
647,729,27,2023-09-18,2023-10-02,2023-11-05
2743,1607,1,2023-08-23,2023-09-06,2023-08-24
5400,2080,20,2023-09-16,2023-09-30,2023-09-29
6088,237,1,2024-11-07,2024-11-21,2024-11-17
1918,444,1,2024-08-18,2024-09-01,2024-08-25
6004,533,1,2024-08-30,2024-09-13,
7301,2543,1,2021-09-30,2021-10-14,2021-10-17
8068,279,2,2021-04-17,2021-05-01,2021-04-18
86,2626,1,2024-04-01,2024-04-15,2024-04-15
3434,481,2,2020-12-15,2020-12-29,2020-12-16
8144,1344,1,2023-03-03,2023-03-17,2023-03-14
2378,290,1,2024-10-11,2024-10-25,2024-11-30
706,1400,1,2024-11-16,2024-11-30,2024-11-25
2202,1789,1,2023-04-16,2023-04-30,2023-04-19
7246,1563,1,2024-11-23,2024-12-07,2024-12-05
8861,117,1,2024-07-10,2024-07-24,2024-07-15
128,24,2,2024-02-12,2024-02-26,2024-02-17
9350,2316,1,2024-08-06,2024-08-20,2024-08-11
1081,931,1,2020-11-24,2020-12-08,2020-12-10
6035,2018,6,2023-11-04,2023-11-18,2023-11-12
4551,1393,2,2023-12-24,2024-01-07,2024-01-05
7995,1371,4,2024-06-07,2024-06-21,2024-06-12
1172,598,1,2023-03-27,2023-04-17,2023-03-30
1578,1095,1,2023-06-30,2023-07-14,2023-07-19
4103,552,1,2022-11-18,2022-12-09,2022-12-03
4464,133,3,2023-02-06,2023-02-20,2023-04-02
2872,1242,1,2021-10-20,2021-11-03,2021-12-15
3575,2568,1,2023-05-09,2023-05-23,2023-05-24
6822,2716,3,2020-12-11,2020-12-25,2020-12-29
5949,2423,1,2024-04-02,2024-04-16,2024-04-13
4282,1962,1,2024-03-26,2024-04-09,2024-03-31
8463,1422,1,2022-03-01,2022-03-15,
1294,445,7,2024-03-28,2024-04-11,2024-04-04
7357,2334,3,2024-08-30,2024-09-13,
5810,1940,3,2023-05-15,2023-05-29,2023-06-04
8178,488,1,2023-08-04,2023-08-18,2023-08-24
702,2777,20,2024-08-16,2024-08-30,2024-08-31
3820,707,1,2024-08-12,2024-08-26,2024-08-16
8615,1006,1,2024-10-29,2024-11-19,2024-10-31
4837,1811,2,2023-03-30,2023-04-20,2023-04-10
4652,1735,4,2024-11-10,2024-11-24,2024-11-30
6502,1700,1,2021-07-07,2021-07-21,2021-07-20
7600,1949,2,2022-02-19,2022-03-05,2022-02-23
3372,529,1,2024-10-10,2024-10-31,2024-10-17
1901,1718,63,2024-03-16,2024-03-30,2024-03-17
6047,882,2,2022-05-21,2022-06-04,2022-05-29
3063,1513,3,2023-09-16,2023-09-30,
1016,617,1,2024-01-16,2024-01-30,
259,1285,2,2024-08-10,2024-08-31,2024-08-21
2227,2303,1,2024-03-09,2024-03-23,2024-03-23
5886,465,3,2023-12-10,2023-12-24,2023-12-22
6266,517,8,2022-11-09,2022-11-23,2022-11-14
179,1596,2,2023-03-09,2023-03-23,2023-03-11
630,69,1,2021-11-30,2021-12-14,2021-12-24
8679,1191,1,2022-09-07,2022-09-21,2022-09-24
2816,1935,3,2021-12-01,2021-12-15,2021-12-13
139,2411,3,2021-07-09,2021-07-23,2021-07-23
3852,1147,19,2024-09-16,2024-09-30,2024-09-18
7665,520,6,2024-04-27,2024-05-11,2024-05-09
6249,2116,92,2024-07-31,2024-08-14,2024-08-03
8695,979,1,2022-06-06,2022-06-20,2022-06-19
8446,46,14,2022-03-27,2022-04-17,2022-05-31
4294,450,1,2021-02-06,2021-02-20,2021-02-14
9443,1118,1,2024-11-09,2024-11-23,2024-11-15
5461,1167,1,2023-08-09,2023-08-23,
4405,2520,6,2023-09-12,2023-09-26,2023-09-19
4309,1927,50,2024-11-19,2024-12-03,2024-12-01
6960,1260,1,2023-06-22,2023-07-06,2023-07-02
5215,795,4,2023-01-22,2023-02-05,2023-01-27
9022,2538,15,2020-12-15,2020-12-29,2020-12-24
7438,416,1,2023-05-04,2023-05-18,2023-05-06
301,1771,1,2023-10-04,2023-10-18,
377,1247,1,2021-09-08,2021-09-22,
2170,1283,1,2023-12-09,2023-12-23,2023-12-13
995,741,54,2024-10-18,2024-11-01,2024-10-30
619,2657,8,2022-08-03,2022-08-24,2022-08-17
8524,1922,1,2024-07-20,2024-08-03,2024-08-02
100,1748,5,2024-09-01,2024-09-15,2024-09-15
5139,96,1,2023-05-28,2023-06-11,2023-05-30
8037,1048,3,2024-07-08,2024-07-29,2024-07-11
3146,1350,7,2024-05-15,2024-05-29,2024-05-21
9498,2127,2,2024-01-05,2024-01-19,2024-01-15
413,891,1,2022-11-02,2022-11-16,2022-11-12
7879,2517,1,2024-02-04,2024-02-18,2024-02-25
7305,2687,52,2024-02-02,2024-02-16,2024-02-08
8825,818,52,2024-12-15,2025-01-05,
2543,257,1,2023-12-15,2024-01-05,2023-12-21
2966,1034,6,2022-12-21,2023-01-04,2022-12-25
5143,1258,11,2023-09-25,2023-10-16,2023-09-30
5564,528,2,2024-07-29,2024-08-12,2024-08-02
1519,1760,55,2021-04-02,2021-04-16,2021-04-16
2884,709,20,2023-04-27,2023-05-11,2023-05-14
7472,90,6,2022-03-16,2022-03-30,2022-03-20
7882,116,1,2024-09-07,2024-09-21,2024-09-24
6486,1424,4,2023-12-13,2024-01-03,2024-01-04
2351,969,1,2024-12-23,2025-01-06,
8166,116,1,2024-12-14,2024-12-28,
5072,796,1,2024-08-31,2024-09-14,2024-09-06
499,2136,2,2024-06-08,2024-06-22,2024-06-18
5299,1325,1,2022-01-11,2022-01-25,2022-01-25
3267,2578,3,2021-04-14,2021-04-28,
4034,2281,2,2022-11-09,2022-11-30,2022-12-03
5475,716,2,2023-07-11,2023-07-25,2023-07-23
331,239,3,2022-06-20,2022-07-04,2022-06-28
6115,767,1,2023-08-03,2023-08-17,2023-08-12
8010,410,3,2024-02-13,2024-02-27,2024-02-26
1404,1099,1,2024-05-05,2024-05-19,2024-05-23
890,862,1,2023-07-07,2023-07-28,
1650,2337,1,2021-03-25,2021-04-08,2021-04-15
3659,901,1,2024-03-28,2024-03-19,2024-04-09
1232,2144,2,2023-11-06,2023-11-20,2023-12-09
610,1556,14,2024-11-05,2024-11-19,2024-11-22
1049,1728,25,2024-08-12,2024-08-26,2024-10-09
6243,2341,3,2021-12-31,2022-01-14,2022-01-14
5213,2362,10,2024-12-14,2025-01-04,
1662,621,1,2024-07-21,2024-08-04,2024-07-30
8870,319,1,2024-02-03,2024-02-17,2024-02-14
4869,1456,2,2024-06-16,2024-06-30,2024-07-02
9531,2028,7,2024-04-24,2024-05-08,2024-05-06
2558,105,45,2024-12-16,2024-12-30,
8985,2765,1,2023-09-20,2023-10-04,2023-09-22
3086,1773,154,2022-11-08,2022-11-22,2022-11-12
8050,1949,2,2022-06-07,2022-06-21,2022-06-13
606,2057,2,2021-01-10,2021-01-24,2021-02-28
1927,2301,76,2024-07-20,2024-08-03,2024-07-29
3788,2340,1,2023-05-24,2023-06-07,2023-05-25
5562,646,52,2022-10-05,2022-10-19,2022-10-07
79,289,4,2023-01-26,2023-02-09,2023-02-06
7292,1949,1,2024-11-05,2024-11-19,2024-11-18
3554,2377,1,2023-11-18,2023-12-02,2023-11-28
7894,1141,71,2022-12-09,2022-12-23,2022-12-14
4701,201,8,2023-10-17,2023-10-31,2023-10-29
2179,1595,5,2024-12-11,2025-01-01,
4736,112,1,2020-06-22,2020-07-06,2020-07-08
8837,1492,1,2024-04-16,2024-04-30,2024-05-02
8572,1259,1,2024-07-03,2024-07-17,
4568,520,1,2022-10-16,2022-10-30,2022-10-21
7954,572,8,2023-11-02,2023-11-16,2023-11-15
8770,2468,3,2024-05-10,2024-05-24,2024-06-14
123,270,5,2022-11-03,2022-11-17,2022-11-16
1841,444,1,2022-09-04,2022-09-18,2022-09-20
5823,1104,1,2024-10-07,2024-10-21,2024-10-08
8066,1814,5,2024-03-04,2024-03-18,2024-04-30
9219,1997,20,2023-06-29,2023-07-13,2023-07-10
4390,814,13,2020-05-25,2020-06-08,2020-06-02
1536,128,3,2022-04-03,2022-04-17,2022-04-24
8147,1697,178,2022-03-31,2022-04-14,2022-04-17
307,2790,1,2023-03-17,2023-03-31,2023-03-28
1936,2081,4,2020-04-20,2020-05-04,2020-04-30
3540,1656,1,2023-12-02,2023-12-16,2023-12-08
5540,169,4,2022-05-27,2022-06-10,2022-06-06
5817,1993,1,2021-11-17,2021-12-01,2021-11-18
5559,2443,1,2024-12-17,2024-12-31,
4074,1614,5,2024-08-09,2024-08-23,
8783,101,32,2023-07-01,2023-07-22,2023-07-23
4054,657,55,2024-03-08,2024-03-22,2024-03-17
1313,1676,1,2023-11-25,2023-12-09,2023-12-14
6407,1431,2,2024-12-25,2025-01-08,
1058,2344,111,2024-06-24,2024-07-08,2024-07-15
202,2715,3,2024-03-05,2024-03-19,2024-03-09
7645,1119,2,2023-06-10,2023-06-24,2023-06-28
2599,1191,7,2022-09-25,2022-10-09,2022-10-04
8709,2001,1,2024-08-05,2024-08-19,2024-08-20
8564,1998,1,2024-01-01,2024-01-15,2024-01-08
9192,1381,12,2023-07-11,2023-07-25,2023-07-24
9307,1973,38,2023-07-29,2023-08-12,2023-08-16
486,1031,2,2022-06-02,2022-06-23,
7479,1909,31,2024-10-24,2024-11-07,2024-11-03
4947,1888,1,2024-12-03,2024-12-24,2024-12-13
1642,1810,3,2024-03-23,2024-04-06,
1184,664,3,2024-05-13,2024-05-27,2024-05-29
3116,137,3,2024-10-30,2024-11-13,2024-11-15
4997,1901,1,2022-10-10,2022-10-24,
7038,1626,6,2024-09-02,2024-09-16,2024-09-04
3473,2349,1,2023-02-06,2023-02-27,
6043,172,1,2023-06-27,2023-07-11,2023-07-09
1004,452,17,2024-07-02,2024-07-16,2024-07-07
6127,199,6,2024-10-09,2024-10-23,2024-10-21
3254,1556,5,2024-01-28,2024-02-11,2024-02-14
5791,2430,3,2023-11-28,2023-12-12,2023-12-06
3131,1781,1,2021-07-21,2021-08-04,
5698,2087,7,2024-09-06,2024-09-20,2024-09-13
2405,2084,5,2023-11-15,2023-11-29,2023-11-29
6216,1017,7,2024-09-21,2024-10-05,2024-09-28
6378,898,1,2024-07-03,2024-07-17,
7975,1738,15,2024-06-17,2024-07-01,2024-06-19
6582,388,6,2024-02-17,2024-03-02,2024-02-23
4946,132,1,2024-08-17,2024-08-31,2024-09-03
8500,1287,2,2024-01-25,2024-02-08,2024-01-30
4597,1087,1,2024-10-10,2024-10-24,2024-10-14
7106,599,15,2024-08-26,2024-09-09,
5118,1773,5,2023-10-08,2023-10-22,2023-10-14
9433,1781,1,2023-11-03,2023-11-17,2023-11-13
8388,796,76,2024-10-29,2024-11-12,2024-11-03
3200,1290,9,2024-11-01,2024-11-15,2024-11-08
2241,1856,1,2024-09-18,2024-10-02,2024-09-22
2651,1675,1,2024-05-22,2024-06-05,2024-05-28
2040,353,39,2023-02-24,2023-03-10,2023-03-20
8878,1360,1,2024-12-12,2024-12-26,
9007,2358,3,2023-06-20,2023-07-04,2023-07-02
6238,1140,1,2024-09-22,2024-10-06,2024-09-24
7035,2411,1,2021-01-28,2021-02-18,2021-02-23
8519,1620,1,2023-04-17,2023-05-01,2023-05-03
984,882,3,2023-03-21,2023-04-04,2023-04-02
2643,609,7,2024-11-17,2024-12-01,2024-11-24
4315,2705,8,2023-10-16,2023-10-30,2023-10-18
6718,1836,1,2021-05-16,2021-05-30,2021-07-03
2533,1146,9,2022-12-19,2023-01-02,
575,2115,9,2024-09-22,2024-09-17,2024-10-10
9325,457,11,2024-02-04,2024-02-18,
2344,147,3,2023-04-19,2023-05-03,2023-04-21
4415,1194,15,2022-09-06,2022-09-20,2022-09-08
6344,2290,2,2024-09-03,2024-09-17,2024-10-09
602,930,20,2024-06-18,2024-07-02,
945,804,1,2024-03-10,2024-03-24,2024-03-16
1475,2350,1,2024-04-01,2024-04-15,2024-04-19
8404,2088,2,2024-02-05,2024-02-19,2024-03-29
3485,1614,1,2024-09-07,2024-09-21,
1040,1061,1,2023-10-17,2023-10-31,2023-10-28
9342,2084,16,2023-03-08,2023-03-22,2023-03-24
7888,2417,1,2024-12-16,2024-12-30,
960,1926,3,2024-07-29,2024-08-12,2024-08-10
4720,1108,6,2021-12-22,2022-01-05,2021-12-31
6765,2383,2,2020-10-11,2020-11-01,2020-10-31
6046,2791,2,2022-09-25,2022-10-16,2022-10-15
7616,1839,1,2023-09-23,2023-10-07,2023-10-13
1799,2123,1,2024-04-01,2024-04-15,2024-04-18
9074,795,2,2023-07-09,2023-07-23,2023-07-19
1876,994,1,2021-07-12,2021-07-26,2021-07-16
6840,719,1,2024-02-15,2024-03-07,2024-02-24
8197,1372,1,2020-07-06,2020-07-20,2020-07-26
354,1679,1,2024-10-08,2024-10-22,2024-10-09
9339,1977,16,2022-11-18,2022-12-02,2022-11-26
4573,1178,7,2024-06-15,2024-06-29,2024-06-26
9121,195,2,2024-03-29,2024-04-19,2024-04-13
4964,1765,8,2024-10-22,2024-11-05,2024-11-09
812,1015,1,2021-02-17,2021-03-03,2021-02-27
4665,831,9,2021-01-08,2021-01-22,2021-02-02
7408,1449,1,2023-11-01,2023-11-15,2023-11-10
2428,1715,3,2023-10-14,2023-10-28,2023-10-17
6125,872,1,2023-07-21,2023-08-04,2023-08-10
3964,2684,4,2023-06-11,2023-06-25,2023-06-18
9409,472,2,2024-08-05,2024-08-19,
5996,1397,3,2024-10-20,2024-11-03,2024-10-29
2866,854,9,2020-04-16,2020-04-30,2020-05-01
1833,303,1,2024-10-05,2024-10-19,
9458,1415,3,2022-02-10,2022-02-24,2022-02-18
6262,1068,2,2024-04-06,2024-04-20,2024-04-10
5179,2123,2,2023-08-26,2023-09-09,2023-08-27
3546,2779,4,2024-05-03,2024-05-17,2024-05-19
2990,343,11,2023-03-24,2023-04-07,2023-03-26
4301,2413,3,2023-04-17,2023-05-01,2023-04-23
2938,264,1,2024-08-17,2024-08-31,2024-08-27
1651,1685,2,2021-01-02,2021-01-16,
105,981,4,2024-04-29,2024-05-20,2024-05-15
3502,421,1,2023-12-04,2023-12-18,2023-12-06
3168,2331,1,2023-10-05,2023-10-19,2023-10-27
751,674,1,2024-07-01,2024-07-15,2024-07-07
1626,2374,37,2024-09-26,2024-10-17,2024-10-10
4176,1942,1,2024-10-29,2024-11-19,2024-11-02
8988,2704,1,2023-12-29,2024-01-12,2023-12-31
9401,1060,177,2023-10-24,2023-11-14,2023-11-04
4035,1502,1,2024-09-30,2024-10-14,2024-10-08
7354,1609,95,2024-06-09,2024-06-23,
6660,2043,1,2023-12-04,2023-12-25,2023-12-29
3374,2562,1,2023-08-03,2023-08-17,2023-08-08
360,1680,11,2021-03-30,2021-04-13,2021-04-03
1374,302,3,2024-11-09,2024-11-23,2024-11-20
508,2148,4,2023-02-23,2023-03-09,2023-03-08
3991,1391,1,2023-12-21,2024-01-04,2023-12-25
5987,2023,1,2023-08-26,2023-09-09,2023-09-07
7044,441,2,2024-03-05,2024-03-19,2024-03-25
3558,78,1,2021-07-06,2021-07-20,2021-07-12
5371,2199,4,2023-01-30,2023-02-13,2023-02-11
3335,564,1,2022-10-26,2022-11-09,2022-11-06
8457,1260,1,2023-12-11,2023-12-25,2023-12-31
6234,2004,45,2020-09-09,2020-09-30,2020-10-03
7964,2685,2,2022-04-12,2022-04-26,2022-04-25
9190,826,9,2024-05-20,2024-06-03,2024-05-21
8785,715,1,2022-05-30,2022-06-13,2022-05-31
4003,2153,19,2024-10-19,2024-11-09,2024-11-08
9222,1785,1,2024-12-24,2025-01-14,
8840,1499,2,2022-03-31,2022-04-14,2022-04-06
5476,276,20,2024-07-21,2024-08-04,2024-08-05
2919,195,1,2024-01-27,2024-02-10,2024-02-15
7933,199,1,2024-10-28,2024-11-11,2024-11-15
334,1816,3,2024-02-13,2024-03-05,2024-02-16
6778,2403,70,2023-07-02,2023-07-16,
2559,1648,1,2022-11-09,2022-11-30,2022-12-07
4541,2148,3,2021-03-17,2021-03-31,2021-05-01
7769,86,1,2023-07-25,2023-08-08,2023-09-20
6376,1229,1,2024-12-10,2024-12-24,2024-12-19
2579,586,1,2023-12-22,2024-01-05,
661,715,10,2022-11-23,2022-12-07,2022-12-05
